about,image_url,name,title_company_location,friends,links
,,Rainer STRAETER,"Head of IaaS,         1 and 1,Germany",,http://www.1und1.de
"Michael Still is a Nova and Oslo core reviewer at Rackspace, where he works on the Open Source OpenStack project as part of the Private Cloud team. He spends most of his time hacking on the libvirt virtualization layer in nova.,Before joining Rackspace in 2012, Michael spent six years as a Site Reliability Engineer at Google and one year as an Operations Engineer at Canonical. In both roles, he was responsible for maintaining and improving web systems with millions of users. He was also the director for,2013, the largest Open Source conference in Australia.,Michael holds a Bachelor of Engineering with first class honours from the University of Cranberra in Australia, where he lives with his wife, three kids and a ludicrous number of pets. In his spare time, he enjoys reading bad science fiction and working on OpenStack development.",,Michael Still,"Software Engineer,         Rackspace,Canberra, Australia",,http://www.stillhq.com
,//static.sched.org/a4/1513616/avatar.jpg.75x75px.jpg,Graham Stewart,"Network Manager,         University of Toronto Libraries,Toronto, Canada",,"http://www.library.utoronto,ca"
,https://is1.4sqi.net/userpix_thumbs/84269933-2CH0W0CFLXY5NFLN,Alexander Stellwag,"OpenStack Technical Specialist,         Red Hat,Darmstadt, Germany","Alessandro Vozza,Anne Gentle,Tristan Goode,Belmiro Moreira,Devananda van der Veen,Emilien Macchi,Julien Danjou,Joshua McKenty,Mark McLoughlin,Nick (Nicolas) Barcet,Keith Basil,Pádraig Brady,Rainya Mosher,Ramon Acedo,Randy Bias,Rob Hirschfeld,Russell Bryant,Sage Weil,Sean Dague,Thierry Carrez,Tim Bell","http://twitter.com/AStellwag,http://www.foursquare.com/user/84269933"
,,Alex Stellwag,"OpenStack Technical Specialist,         Red Hat,Frankfurt, Germany",,http://www.redhat.com
"I've worked in the industry since joining BB&N in Cambridge, Massachusetts in the mid-1970's. I'm an ardent advocate for the Open Source model, and a firm believer in the power of unfettered access to source code as an enabler of innovation, not to mention greater security, stability, interoperability, and availability.,,I also love and respect animals of all types, but most especially my African Grey Parrot, Toby.",//m.c.lnkd.licdn.com/mpr/mprx/0_fquK8pvtJRcb1hzqDA7i8Y5OMUKQ15kqSnZf8YqaQYkn23PN_-yyaO8hBzrMKC54acmm7JQEufXQ,Harry Sutton,"Distinguished Technologist,         Hewlett-Packard Company,Greater Boston Area",Anne Gentle,http://twitter.com/Harry51S
,//static.sched.org/a4/1512960/avatar.jpg.75x75px.jpg,Harald Staub,"SWITCH,Zurich, Switzerland","Jens-Christian Fischer,Simon Leinen",http://www.facebook.com/profile.php?id=100002021736159
Lead cloud computing research for Forrester,https://graph.facebook.com/776618403/picture?type=normal,James Staten,"Forrester Research,         Forrester Research,San Carlos, California",,"http://www.facebook.com/profile.php?id=776618403,http://blogs.forrester.com/james_staten"
I am an OpenStack Program Manager for HP Cloud Services,,John Stafford,"Program Manager,         HP",,
,,Peter Stachowski,"Member of Technical Staff,         Tesora Corp,Mississauga, ON, Canada",,http://tesora.com
"Thomas Spatzier Cloud & Smarter Infrastructure CTO Office - Cloud Orchestration, Cloud Standards Working on Cloud & Smarter Infrastructure CTO Office Cloud Orchestration, Cloud Standards in IBM",//m.c.lnkd.licdn.com/mpr/mprx/0_KMzyHBCkP21tavWor4PiHz8vxu5K2P4o-Z3iHztv8Wl81cfEpxLKQv6UlGL77NJ6lscCFtuHNadN,Thomas Spatzier,"Architect,         IBM,Stuttgart Area, Germany",,
"Researcher in the field of cloud and virtualization technologies; Topics: cloud management tools, public cloud services, telco applications in Openstack, Network Function Virtualization",//static.sched.org/a4/1394578/avatar.jpg.75x75px.jpg,Peter Spanyi,"Research Engineer,         Nokia Networks,Budapest",,http://company.nokia.com
,//static.sched.org/a4/1501945/avatar.jpg.75x75px.jpg,Timur Sufiev,"Software Engineer,         Mirantis,RU, Moscow","Pavlo Shchelokovskyy,Timur  Nurlygayanov",http://www.facebook.com/profile.php?id=100000953397632
광주과기원 정보통신공학 박사Cloud Computing 연구,https://graph.facebook.com/1299104006/picture?type=normal,Seokho Son,"Researcher,         ETRI,Korea",,http://www.facebook.com/profile.php?id=1299104006
,,dena soukieh,,,
,,Douglas Soltesz,"Budd Van Lines,         Budd Van Lines,United States",,http://www.buddvanlines.com
,,Arvind Somya,"Software engineer,         Cisco systems inc,United States",,
,https://media.licdn.com/mpr/mprx/0_r4vDWnlHtHK17-pW-Yk-Wz8oKo5A7-gWtJTtWzlv7dl3KnEdyO53FvLUYCLa2zy5ARB1Qt7OYf0h,Ali Sogukpinar,"Senior Technical Account Manager,         Red Hat,Utrecht Area, Netherlands",Pablo Iranzo Gómez,
,,Joaquim Soares,,,
,,Dan Sneddon,,,
,,Thiha Soe,Cisco Systems,,
",",//static.sched.org/a4/1494156/avatar.jpg.75x75px.jpg,Mike Smith,"Principal Engineer - Website Systems,         Overstock.com,Salt Lake City, UT, USA",,http://www.overstock.com
"I’m Kevin Smith and represent Intel looking after a new technology suite we are bringing to market called Service Assurance Administrator (SAA) that extends and provides SLA Management for OpenStack.,,SAA extends OpenStack flavours in several ways, for example enable secure instances using Intel TXT, CPU performance using SCUs (Service Compute Units) and the detection of Noisy Neighbors. These are just a few highlighted features to help increase security, predictable performance, workload density and placement,,For your reference the main landing page is www.intel.com/assurance and also there is an introduction video on YouTube http://youtu.be/WLvFbiXlr5A,,If this is something you would like to explore with us then please don’t hesitate in contacting myself.",//static.sched.org/a4/1383918/avatar.jpg.75x75px.jpg,Kevin Smith,"Business Development Manager,         Intel,EMEA",,http://www.intel.com/assurance
,https://media.licdn.com/mpr/mprx/0_u1nHT057G0XEx08nur6UTgc8CY-Ej0KnaqCBTyklgU6sGUb9hzQXfprxurtvY4lsSrN9mRV9rrlr,Heather Smith,"Senior Manager, Global Customer Programs,         Rackspace,Austin, TX",,http://www.rackspace.com
,,Dale Smith,,,
"I'm a Software Engineer with Dell in their Cloud Research & Development Centre, Dublin, Ireland.",//media.linkedin.com/mpr/mprx/0_3PuunxtPM_Ncy5Yt7qo1nplrvTlJK5Yt_AZ1npCaEk5d73W-Svy84y9hUfA61CxYhKmtMUyaDfgh,Adrian Smith,,,http://www.17od.com
,,Serge Smadja,"Datacenter Strategy,         EDF",,http://www.edf.com
,//static.sched.org/a4/1477121/avatar.jpg.75x75px.jpg,Slawomir Slowinski,"Nuage Networks,Warsaw / Poland",,http://www.nuagenetworks.net
Everything. I'm ready.,//static.sched.org/a4/1496200/avatar.jpg.75x75px.jpg,Juraj Slesar,"Product Manager,         Juraj Slesar,Slovakia",,https://www.websupport.sk/en/
,https://graph.facebook.com/1168047127/picture?type=normal,Fedor Tarasenko,"ITkey,Moscow, Russia",,http://www.facebook.com/profile.php?id=1168047127
Wireless SP WiFi LTE CDMA UMTS NFV Orchestration IMS,,Arnis Slempers,"Technical Solutions Architect,         Cisco Systems,Toronto ON Canada",,http://cisco.com
,https://media.licdn.com/mpr/mprx/0_ncgMlQq3wqR0-ezpq1RQlXGgwA7rtDzpNPW6lLP3NBUhSWGyVASv05Ff5pffAoqrBqxbYCDwcoVP,James Slagle,"Red Hat,Hickory/Lenoir, North Carolina Area","Dan Smith,Flavio Percoco,Julien Danjou,Jason Rist,Lana Brindley,Mark McLoughlin,Keith Basil,Pádraig Brady,Perry Myers,Russell Bryant,Thierry Carrez",http://twitter.com/slagle
,,Marte Karidatter Skadsem,"UiT the Arctic University of Norway,Troms",,http://uit.no
",is a Senior Cloud Architect for IBM Cloud Labs, a division of IBM Software Group. He has been with IBM for eight years and currently works with customers in designing cloud computing solutions on OpenStack and Cloud Foundry. He has been leading cutting edge projects for IBM enterprise customers in Telco, Banking, and Healthcare Industries, around cloud and virtualization technologies and has a proven track record of driving design and implementation of private and public cloud solutions from concept to production. He also led the design and development of early versions of the IBM public cloud offering, IBM SmartCloud Enterprise.",//static.sched.org/a3/838865/avatar.jpg.75x75px.jpg?24e,Animesh Singh,Lead Cloud Architect,,
"Animesh Singh is a Senior Cloud Architect for IBM Cloud Labs, a division of IBM Software Group. He has been with IBM for eight years and currently works with customers in designing cloud computing solutions on OpenStack and Cloud Foundry. He has been leading cutting edge projects for IBM enterprise customers in Telco, Banking, and Healthcare Industries, around cloud and virtualization technologies and has a proven track record of driving design and implementation of private and public cloud solutions from concept to production. He also led the design and development of first versions of the IBM public and private cloud offerings",//static.sched.org/a3/1091009/avatar.jpg.75x75px.jpg,Animesh Singh,"Lead Cloud Architect,         IBM,San Jose, CA",,
,//m.c.lnkd.licdn.com/mpr/mprx/0_5J73_7CEqsZs3TTzbRmY_DGvnMYcTXTzF4UY_DAoW0EFY8nvd0xDDS5XZNOHGi8JkVS0uE_4f9Jy,Dan Smith,"Speaker,         Red Hat,Portland, Oregon Area","Doug Hellmann,John Garbutt,Mark McLoughlin,Morgan Fainberg,Perry Myers,Richard Jones,Russell Bryant,Sean Dague,Thierry Carrez","http://twitter.com/get_offmylawn,http://www.danplanet.com"
,//static.sched.org/a4/1428500/avatar.jpg.75x75px.jpg,Tim Simmons,"Software Developer,         Rackspace",,
,,Russell Sim,,,
,//pbs.twimg.com/profile_images/574376577/1upmushro_bigger.jpg,David Moreau Simard,"IT Architecture Specialist,         iWeb | Internap,Montreal, Canada","Emilien Macchi,Ian,Joe Arnold,Nick (Nicolas) Barcet,Neil Levine,Sage Weil","http://twitter.com/dmsimard,https://dmsimard.com"
,//pbs.twimg.com/profile_images/515629502811365376/P_iUssC8_bigger.jpeg,Lakmal Silva,,,http://twitter.com/lakmal_silva
Focusing on standards and best practices for cloud and HPC for extreme applications.,//static.sched.org/a2/716796/avatar.jpg.75x75px.jpg,Alan Sill,"Site Director, Cloud and Autonomic Computing Center, Texas Tech University,         VP of Standards, Open Grid Forum,Lubbock, TX","Jean Parpaillon,Nick (Nicolas) Barcet,Scott Sanchez,Tim Bell","http://twitter.com/OGFStandards,http://www.ogf.org / http://cac.hpcc.ttu.edu"
"Egle Sigler is a Principal Architect on a Private Cloud Solutions team at Rackspace. In addition to working with OpenStack and related technologies, Egle is a governing board member for POWER (Professional Organization of Women Empowered at Rackspace), Rackspace's internal employee resource group dedicated to empowering women in technology. In her spare time, Egle enjoys traveling, hiking, snorkeling, and nature photography.",,Egle Sigler,"Principal Architect,         Rackspace,San Antonio, TX",,http://anystacker.com
"Manuel Silveyra is a Senior Cloud Solutions Architect working for the IBM Cloud Performance team in Austin.  He is dedicated to bringing Open Cloud technologies, such as OpenStack, Cloud Foundry, and Docker, to Enterprise Customers.",//static.sched.org/a4/838894/avatar.jpg.75x75px.jpg,Manuel Silveyra,"Senior Cloud Solutions Architect,         IBM,Austin, TX",,
"IBM, OpenStack, PowerVC",,Eddie Shvartsman,"Architect,         IBM,Austin",,http://ibm.com
,https://graph.facebook.com/100000744787894/picture?type=normal,Evgeniya Shumakher,"Mirantis IT,Moscow, Russia","Darya Kalmykova,Ilya,Yuri  Shovkoplias",http://www.facebook.com/profile.php?id=100000744787894
,https://graph.facebook.com/100005007734293/picture?type=normal,Yuri  Shovkoplias,"EchoStar,Kharkov, Ukraine","Darya Kalmykova,Evgeniya Shumakher,Ivan Kolodyazhny,Pavlo Shchelokovskyy,Sergey Brook,Ilya",http://www.facebook.com/profile.php?id=100005007734293
,,junya shinohara,,,
I sell bare-metal and virtual servers on a global infrastructure platform.,//static.sched.org/a4/1472268/avatar.jpg.75x75px.jpg,Benjamin Shrive,"Enterprise Sales,         SOFTLAYER,UK",,http://www.softlayer.com
,,Isao Shimizu,,,
,//graph.facebook.com/100003338542172/picture?type=normal,Kirill  Shileev,"Cisco,Moscow",Alexander Tivelkov,http://www.facebook.com/profile.php?id=100003338542172
Kevin Stevens is an Openstack Engineer on the Private Cloud team at Rackspace. He has operated/built Openstack clouds for customers with a range of technical needs for more than 3 years. Kevin is intimately familiar with Nova-Network and Quantum/Neutron and what it takes to be successful with each in a private cloud environment.,//static.sched.org/a4/1369151/avatar.jpg.75x75px.jpg,Kevin Stevens,Openstack Engineer,,
,https://graph.facebook.com/100001959318944/picture?type=normal,Tsugikazu Shibata,"Open Source Promotion Center,         NEC,Tokyo",,
"Tsugikazu Shibata LTSI Project lead, NEC. Tsugikazu Shibata has been working on coordinating the relationship between industry and community as a member of OSS Promotion Center of NEC. He is an active member of LF/CEWG and Project Lead of LTSI. He have spoken at number of Linux conferences. He is also a board member of the Linux Foundation.",,Tsugikazu Shibata,,,
"Doug Shelley is the VP of Product Development at Tesora, the company simplifying the delivery of a database as a service platform on OpenStack. Doug has spent more than 20 years in the information technology industry, from corporate IT to software development. From 2001 to 2010, before joining Tesora, he was director of product development for data integration at Progress Software Corp. He managed several development teams responsible for products that help customers overcome complex data integration challenges using a combination of data transformation, synchronization and distribution. Doug is an active developer on Trove.",//static.sched.org/a3/1080719/avatar.jpg.75x75px.jpg,Doug Shelley,Trove Developer & VP Product Development at Tesora,,
,//static.sched.org/a3/1121383/avatar.jpg.75x75px.jpg,Pavlo Shchelokovskyy,"Software Engineer,         Mirantis Inc,Kharkiv, Ukraine","Angus,Ivan Kolodyazhny,Oleksii Kolodiazhnyi,Ilya,Timur  Nurlygayanov,Yuri  Shovkoplias","http://twitter.com/pshchelo,http://www.facebook.com/profile.php?id=100001856183248,http://www.foursquare.com/user/86130992,http://pshchelo.bitbucket.org"
